"REF_DATE","GEO","DGUID","Age group","Sex","Severity of disability","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Canada","2016A000011124","65 years and over","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317321","1.6.3.3.2","19.6","","","","1"
"2017","Canada","2016A000011124","65 years and over","Female","Severe ","Number of persons","Number","223","units ","0","v1035317322","1.6.3.4.1","266610","","","","0"
"2017","Canada","2016A000011124","65 years and over","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035317323","1.6.3.4.2","24.0","","","","1"
"2017","Canada","2016A000011124","65 years and over","Female","Very severe ","Number of persons","Number","223","units ","0","v1035317324","1.6.3.5.1","329590","","","","0"
"2017","Canada","2016A000011124","65 years and over","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317325","1.6.3.5.2","29.7","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317326","1.7.1.1.1","1036580","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317327","1.7.1.1.2","100.0","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035317328","1.7.1.2.1","336880","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035317329","1.7.1.2.2","32.5","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035317330","1.7.1.3.1","220770","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317331","1.7.1.3.2","21.3","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035317332","1.7.1.4.1","236880","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035317333","1.7.1.4.2","22.9","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035317334","1.7.1.5.1","242050","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317335","1.7.1.5.2","23.4","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317336","1.7.2.1.1","473530","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317337","1.7.2.1.2","100.0","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Male","Mild ","Number of persons","Number","223","units ","0","v1035317338","1.7.2.2.1","170890","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035317339","1.7.2.2.2","36.1","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Male","Moderate ","Number of persons","Number","223","units ","0","v1035317340","1.7.2.3.1","100650","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317341","1.7.2.3.2","21.3","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Male","Severe ","Number of persons","Number","223","units ","0","v1035317342","1.7.2.4.1","104890","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035317343","1.7.2.4.2","22.2","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Male","Very severe ","Number of persons","Number","223","units ","0","v1035317344","1.7.2.5.1","97100","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317345","1.7.2.5.2","20.5","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317346","1.7.3.1.1","563050","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317347","1.7.3.1.2","100.0","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Female","Mild ","Number of persons","Number","223","units ","0","v1035317348","1.7.3.2.1","165990","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035317349","1.7.3.2.2","29.5","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Female","Moderate ","Number of persons","Number","223","units ","0","v1035317350","1.7.3.3.1","120120","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317351","1.7.3.3.2","21.3","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Female","Severe ","Number of persons","Number","223","units ","0","v1035317352","1.7.3.4.1","131990","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035317353","1.7.3.4.2","23.4","","","","1"
"2017","Canada","2016A000011124","65 to 74 years","Female","Very severe ","Number of persons","Number","223","units ","0","v1035317354","1.7.3.5.1","144950","","","","0"
"2017","Canada","2016A000011124","65 to 74 years","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317355","1.7.3.5.2","25.7","","","","1"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317356","1.8.1.1.1","935730","","","","0"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317357","1.8.1.1.2","100.0","","","","1"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035317358","1.8.1.2.1","223070","","","","0"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035317359","1.8.1.2.2","23.8","","","","1"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035317360","1.8.1.3.1","189760","","","","0"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317361","1.8.1.3.2","20.3","","","","1"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035317362","1.8.1.4.1","224180","","","","0"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035317363","1.8.1.4.2","24.0","","","","1"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035317364","1.8.1.5.1","298720","","","","0"
"2017","Canada","2016A000011124","75 years and over","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317365","1.8.1.5.2","31.9","","","","1"
"2017","Canada","2016A000011124","75 years and over","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317366","1.8.2.1.1","389730","","","","0"
"2017","Canada","2016A000011124","75 years and over","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317367","1.8.2.1.2","100.0","","","","1"
"2017","Canada","2016A000011124","75 years and over","Male","Mild ","Number of persons","Number","223","units ","0","v1035317368","1.8.2.2.1","93400","","","","0"
"2017","Canada","2016A000011124","75 years and over","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035317369","1.8.2.2.2","24.0","","","","1"
"2017","Canada","2016A000011124","75 years and over","Male","Moderate ","Number of persons","Number","223","units ","0","v1035317370","1.8.2.3.1","92690","","","","0"
"2017","Canada","2016A000011124","75 years and over","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317371","1.8.2.3.2","23.8","","","","1"
"2017","Canada","2016A000011124","75 years and over","Male","Severe ","Number of persons","Number","223","units ","0","v1035317372","1.8.2.4.1","89550","","","","0"
"2017","Canada","2016A000011124","75 years and over","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035317373","1.8.2.4.2","23.0","","","","1"
"2017","Canada","2016A000011124","75 years and over","Male","Very severe ","Number of persons","Number","223","units ","0","v1035317374","1.8.2.5.1","114090","","","","0"
"2017","Canada","2016A000011124","75 years and over","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317375","1.8.2.5.2","29.3","","","","1"
"2017","Canada","2016A000011124","75 years and over","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317376","1.8.3.1.1","546000","","","","0"
"2017","Canada","2016A000011124","75 years and over","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317377","1.8.3.1.2","100.0","","","","1"
"2017","Canada","2016A000011124","75 years and over","Female","Mild ","Number of persons","Number","223","units ","0","v1035317378","1.8.3.2.1","129670","","","","0"
"2017","Canada","2016A000011124","75 years and over","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035317379","1.8.3.2.2","23.7","","","","1"
"2017","Canada","2016A000011124","75 years and over","Female","Moderate ","Number of persons","Number","223","units ","0","v1035317380","1.8.3.3.1","97070","","","","0"
"2017","Canada","2016A000011124","75 years and over","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317381","1.8.3.3.2","17.8","","","","1"
"2017","Canada","2016A000011124","75 years and over","Female","Severe ","Number of persons","Number","223","units ","0","v1035317382","1.8.3.4.1","134620","","","","0"
"2017","Canada","2016A000011124","75 years and over","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035317383","1.8.3.4.2","24.7","","","","1"
"2017","Canada","2016A000011124","75 years and over","Female","Very severe ","Number of persons","Number","223","units ","0","v1035317384","1.8.3.5.1","184630","","","","0"
"2017","Canada","2016A000011124","75 years and over","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317385","1.8.3.5.2","33.8","","","","1"
"2017","Atlantic provinces","2016A00011","Total, 15 years and over","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317386","2.1.1.1.1","522420","","","","0"
"2017","Atlantic provinces","2016A00011","Total, 15 years and over","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317387","2.1.1.1.2","100.0","","","","1"
"2017","Atlantic provinces","2016A00011","Total, 15 years and over","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035317388","2.1.1.2.1","183970","","","","0"
"2017","Atlantic provinces","2016A00011","Total, 15 years and over","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035317389","2.1.1.2.2","35.2","","","","1"
"2017","Atlantic provinces","2016A00011","Total, 15 years and over","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035317390","2.1.1.3.1","102760","","","","0"
"2017","Atlantic provinces","2016A00011","Total, 15 years and over","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317391","2.1.1.3.2","19.7","","","","1"
"2017","Atlantic provinces","2016A00011","Total, 15 years and over","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035317392","2.1.1.4.1","109140","","","","0"
"2017","Atlantic provinces","2016A00011","Total, 15 years and over","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035317393","2.1.1.4.2","20.9","","","","1"
